fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,SHAP_durat,SHAP_sW_10,SHAP_8_ny_,SHAP_3_8y_,SHAP_f_loa,SHAP_f_sta,SHAP_FWI_1,SHAP_wv100,SHAP_wv_85,SHAP_Cape_,SHAP_gT_8_,pred_log,actual_log,outlier,PredROS,PredErr,PctErr
11,Alvaiazere_11092024,2024,2802,p,2024-09-11 17:30:00,2024-09-11 18:25:00,255.729167,255.767361,airb,1,2,6.5,7.090909,257.552339,78.036422,91.898318,258.403849,2507.486649,1022.754018,0.916667,0.916667,4,369.884425951087,254.855047061821,21,4,Eucalyptus Forests,0,13.0434782608696,86.9565217391304,223,18.652,0.190155788913366,0.258675823183824,0.102710801362991,0.152424413263797,0.209662369489666,0.29492980957031,22.4813537597656,14.2958068847656,59.8740653991699,1090.67614746094,991.123107910156,2401.1875,12.6449892520905,22191.58203125,4,46.330833621943,902.67886654557,91.0748688903671,20.3466284142192,325.226326594896,35.0160845171655,332.76610858065,-1,-1,18.75244140625,16.9170532226562,6.96743774414063,-7.47625732421875,-35.2532348632812,69.8732528686523,30.1406307220459,30.2247524261475,66.4133453369141,108.674697875977,48.7961170190471,33.0364311993491,33.5594522021252,69.5879533273241,109.820936528976,342.799627671026,0.640560885375976,354.464135773518,353.669909350421,2.30045160200467,-0.155456132808593,-0.209559882198863,-0.129350246349191,-0.00613627093268,0.163930535526521,5830.3818359375,15181.169921875,31102.0390625,57447.8671875,94503.09375,-10.1464123931608,-2.00267518146988,-6.40240256366824,-5.64013752591875,-7.74250902885822,86.5415725708008,0.740627586841583,3.72772407531738,0.152659326791763,8.69944190979004,0.076663747429848,130.737981146402,0.483495802041034,8784.29605468748,72.2979736328171,0.0283203125,0,72.2979736328171,0,1,567.927009277344,-999,877.892220763575,1.19246897078025,-1,738.031304320447,-1,22.6158518659856,24398.0579376221,0.624541961502908,939.44989,100,1,,,,,,,,,,,,,,1,2509.51879882812,-2431.48237682812,-3115.83016559643
12,Arganil_13082025,2025,3254,p,2025-08-15 12:00:00,2025-08-15 14:30:00,227.5,227.604167,airb,1,7,5595.5,2238.2,661.700931,1898.641062,351.591248,348.761371,5403.169033,22388.032363,11.5,2.5,5,519.822246065808,271.70457636411,22,-1,Unknown,0,86.0692940277715,13.2836022109379,234,15.8541447250582,0.209961281562364,0.290425355836271,0.11301152377326,0.157992249233517,0.234544586887774,0.332998940108179,33.1813429352475,12.1137623355809,27.8516055415626,3661.65762213576,952.778940111521,5757.60918692967,7.28398051711046,52740.0444428644,4,58.2313824131995,763.831763766117,94.4124506603898,14.2396795947747,186.689568152541,20.3363916259276,188.407535889955,0.011553222853589,0.011700124804032,31.0349292587741,21.337086002245,10.785707411115,-7.92403343050905,-35.5042215858715,29.7724396487281,46.6262968283865,26.5093827081884,9.76437075769819,30.2273778942719,18.0907950660749,29.7042311222845,64.9192569511216,46.6552079560817,47.0796769579998,188.953309057673,176.301009629909,189.817330098523,205.859102976598,223.587466365031,0.034916298319383,0.167412518129153,0.054288533319829,-0.026221091185032,0.100632742581446,5848.96954734612,15448.997732908,31645.0559646645,58108.2704384907,94955.7309801162,-7.5043427173169,-10.5817560433497,-6.78962654264936,-7.30599136312597,-7.68765627974474,52.1007864249216,-0.681443248271713,20.3772273127885,-0.010358847236739,6.2294737658919,0.050957439746797,57.0467888633776,-0.460205952101332,-1,0,0,0,0,7.36506482050304,1,1621.70996650816,116.700536230866,701.202653486907,2.99772700241967,540.07810691612,660.682558007405,-1,11.5239797022686,10472.301816943,1.37601703591151,429.445012,3290,1,,,,,,,,,,,,,,1,701.727233886719,1196.91382811328,63.0405531655609
13,Arganil_15102017,2017,1048,p,2017-10-15 12:30:00,2017-10-15 14:00:00,288.520833,288.583333,sat,1,1,223.75,149.166667,1029.559636,1029.559636,315.415232,315.415232,14660.738552,14660.738552,1.5,1.5,3,661.521693638393,292.003136856937,22,7,Shrub,0,0,97.8699551569507,233,22.3752654867257,0.1844015365839,0.244104094200069,0.090734283626081,0.149878118932247,0.203577405214309,0.275692749023438,30.5567932128906,6.35867309570313,21.9358406066895,3413.7255859375,960.333404541016,5267.0302734375,6.75372293591499,68720.322265625,4,66.5835099560292,971.32115761904,94.0982149138521,20.0603048054513,161.665613184452,30.5084810863319,165.113020101238,0.002648638172193,0.002650896579742,28.2478637695312,18.5762786865234,4.42787170410156,-15.0607147216797,-39.4081039428711,24.1182737350464,37.6744766235352,61.9318962097168,76.003059387207,11.9817638397217,29.2255400408284,44.9287036858726,57.8397736270041,34.6754816727115,55.5030519345511,166.121850743558,171.468077306243,165.661675917117,189.667959726387,191.90813738968,-0.145857254414426,-0.109576832520148,-0.159208131303013,-0.019679866264027,-0.121708238176091,5918.23217773438,15417.623046875,31317.86328125,57227.41796875,93165.8125,-999,-10.5531045608504,-9.10425104685488,-7.61012380190362,-6.78655122246832,2440.04235839844,7.52058124542236,14.4734621047974,0.006486682454124,2.49692094326019,0.086899995803833,94.5452899004493,0.037122222495453,3066.91176757812,3.7387084960936,0,0.5398559570313,4.2785644531249,8.0749999999983,1,2660.98696289065,488.431445312495,673.508533651319,3.31301653364571,675.349453844995,680.14798039379,7.95069267744094,5.53286471303424,18851.7426490784,0.652029570755062,,0,1,,,,,,,,,,,,,,1,2661.51831054688,-1631.95867454688,-158.510358942129
14,Arganil_15102017,2017,1052,p,2017-10-15 17:00:00,2017-10-15 18:00:00,288.708333,288.75,rep,1,1,1702,1702,1277.89653,4544.595399,9.53736,4.409988,13549.350062,48452.811884,5.5,1,3,567.358039647577,304.351443604633,22,6,Coniferous Forests,0,0.01499700059988,90.4769046190762,227,19.6764480557168,0.187059841527685,0.249266854854836,0.087058089753568,0.151057675033684,0.207282865955363,0.282180618519996,28.5148721682396,3.27536364452359,19.881761124226,3120.4229490417,955.080232305693,5673.77640323232,6.68266859576684,37907.909953657,4,64.1487926253451,948.315615420925,93.9612892751772,12.034219529097,172.611413758228,24.8065428756938,166.225029041981,0.001195038297421,0.001224835973436,28.2507816685244,19.3992948977224,3.87425117677158,-14.6963338796639,-39.7743232985773,20.6502513141804,29.2510537511419,63.5875791427985,72.793962102769,10.4954232765126,20.7815907754258,47.813986738811,56.6448725888347,43.6529659492102,50.838231887242,165.213787126532,179.152405459404,189.430548290229,185.23014434952,205.463022109159,-0.075767637440254,0.088882763317961,0.017447272120022,0.078803802700814,-0.098041472767084,5797.4130600242,15309.8459145011,31218.8668405929,57141.6866693985,93173.7994428752,-2.80048798488574,-9.65825814585164,-9.99009257540734,-7.25165223714218,-6.99019751981631,77.3183091812525,0.818725669428426,17.7998285238626,0.208946240101782,6.05831324942876,0.087219610282936,127.1516556854,1.101464444905,-1,15.4294283680151,0,11.2800648351422,23.0022449679576,0,1,1516.46837113239,1692.84469527184,658.338758912246,3.49028757962916,-1,630.380436339305,-1,7.68262216318207,10408.0832986787,1.97381920849677,2755.299807,270,2,0.617483675479889,-0.763607680797577,-0.902646422386169,-0.212243109941483,-0.425320833921432,-0.583353340625763,-0.515244781970978,-0.306857377290726,-0.205020517110825,-0.415157347917557,0.580559253692627,10.4410362243652,9.98895776438656,1,2979.287109375,1565.308289625,34.4432925749437
15,Arganil_15102017,2017,1060,p,2017-10-15 20:00:00,2017-10-15 21:00:00,288.833333,288.875,rep,2,2,4127.5,4127.5,3555.519938,6382.269521,21.185588,15.766983,32237.410845,66251.604341,2,1,3,396.106071601355,279.689684789075,22,6,Coniferous Forests,0,19.8133726233074,32.6317266540377,227,17.3957908782145,0.186102048270368,0.250142452843715,0.085182266476746,0.151215376300525,0.206088973047063,0.284026264787284,24.2942940104052,4.47311832429794,27.7529142983879,2194.84942615405,964.637849744282,4379.88999964657,8.15946085598302,19485.5357364476,4,64.6002722836995,959.269223856115,94.0763891706179,8.81718821341299,153.309167801684,20.9676250331403,168.981605683161,0.006723787985302,0.006724143823509,26.6262940054485,18.62481039312,3.94452981895824,-13.8265701737388,-39.5637547824379,22.5261347753283,31.9192626744238,56.748202038763,43.8432430478706,27.4969080570156,17.7978135854853,53.7127055482353,54.2036081889558,48.7223956436586,38.6102158458168,168.401226417427,190.736674649641,198.955463357841,184.883835464528,229.672319635202,-0.031393916374507,0.302927885941246,0.149386239800118,-0.157737995312149,-0.04706795513215,5847.69814599131,15326.5398763901,31212.8431747524,57093.1205966995,93192.0285619729,12.5261733646424,-8.730781198543,-9.44650234839069,-6.93946026077731,-7.17394050270629,1958.95262926619,49.0859300838948,16.8077320653657,0.280651481461115,7.32928390607062,0.091700715840944,109.978360837744,2.13139966383723,6979.55660017215,14.6161684428272,0,3.1734394230084,16.6782583754256,0,1,310.310329247142,26.5394540579522,718.839648747725,2.80278136498897,-1,639.442562279736,-1,12.7629002702186,9005.30193959452,2.49247103574183,1095.579965,450,2,,,,,,,,,,,,,,1,2236.42602539062,4145.84349560937,64.9587655608719
16,Arganil_15102017,2017,1064,p,2017-10-15 22:00:00,2017-10-15 23:00:00,288.916667,288.958333,rep,2,3,3007.5,3007.5,5211.481811,5243.682282,55.102795,55.494723,47827.208169,48842.032821,1,1,3,382.907070455301,307.771127698604,22,7,Shrub,2.30418943533698,24.1894353369763,43.9981785063752,233,18.7570224907687,0.185200141963764,0.251340518004781,0.08337848296059,0.151067430799076,0.205054844012106,0.286335425962991,22.6785118815988,4.70561544093879,31.0848345322499,1900.12708987361,966.785636729884,4208.87422863441,8.76751666893141,18487.7049968499,4,66.0160004046223,979.855253013055,94.1523027623239,9.65778566944259,175.125549453794,22.7988338650661,192.080735426049,0.002026608842173,0.002027015023825,24.7657855748601,17.3624836328091,4.59066733186701,-13.555524172563,-38.822052442413,27.9492575069067,35.4442046541969,56.5596160419908,34.5580793637973,87.9674179929293,19.7317342925224,53.4084002046388,45.6376870584271,52.4163659196743,26.9988979105741,191.076813761269,203.362511916716,201.127708073894,201.054872476402,257.409983067574,0.035632600443369,0.165441697582046,0.168378362057169,-0.069200753135314,-0.002705121415594,5897.63321570846,15315.9165363274,31208.1894221118,57096.3943664326,93225.3899551259,10.0718687756923,-8.07807808332001,-8.21843915520349,-7.08593023961349,-7.04275052899861,1371.3030062152,19.6674756301518,13.8287926282923,0.115728256644864,8.27544538879615,0.056965181905394,143.402233297365,1.55096650567314,6980.35160160511,72.4090715216752,0,1.7348718580517,73.0699488651356,1.04009033242608,1,505.404628919627,34.5454929025499,739.877057367793,2.57387571140541,-1,636.952488665513,-1,13.7336485696255,9896.06367435716,2.06847108248578,3902.361478,570,2,0.710135817527771,-0.889635801315308,-0.801302194595337,-0.124477796256542,0.390801131725311,-0.463575184345245,-0.097601167857647,0.163901388645172,-0.061301276087761,0.129674226045609,0.198817104101181,12.7278814315796,12.5040321462388,1,2415.25756835938,2828.42471364061,53.9396660882708
17,Arganil_15102017,2017,1066,p,2017-10-15 23:00:00,2017-10-16 00:00:00,288.958333,289,rep,2,3,1969.75,1969.75,5921.784016,7666.989054,33.551207,4.923605,54808.675797,67886.826046,2,1,3,396.578339694657,302.454674315067,22,7,Shrub,0.89783702897565,59.1348115902598,14.1613385933887,234,17.1816768292683,0.18359464079427,0.251369958577977,0.08360506390118,0.150678584976641,0.202916365939017,0.287229915077293,22.277648576563,5.15253565433608,32.9166572068777,1806.27971291901,969.020770036041,3955.77989664388,9.05306690850275,17587.2304039567,4,55.1063621768077,1012.46401920687,92.6995742908082,9.596687641898,193.06516493892,21.4871001386266,202.211226171593,0.008305803847975,0.008317008456539,24.0025237299018,16.3885953005143,4.50285658030278,-13.8205396550895,-38.8168489545346,30.8650385168222,38.416290841791,55.338630291197,39.3478163911213,101.178441821088,17.5197965096729,54.0885933696771,46.980337368412,55.9792237472344,27.1301312377755,202.088106134485,209.700259460638,200.407404505717,205.008232913754,255.370563927917,0.06603772521006,0.224941672476615,0.190370010601369,-0.081586102581478,0.056428302471949,5905.68054892091,15292.8273369161,31159.4598947646,57052.4212263415,93204.2105305749,9.27249381347906,-8.30790218403057,-7.64826381659583,-7.1551271485859,-6.96743013767143,-56.0738365067524,-1.59992040028946,14.3987427041261,0.032047832911312,8.99773556289875,0.031405172399343,134.502407352383,1.29274070960708,5796.00454557522,85.9004377760107,0,0.4498320993831,86.0503818091384,0,1,467.163604826051,56.9487072820987,751.018139778566,2.45552594288029,950,734.765317492619,-1,13.6963971100542,8825.25526469082,1.98836233805424,5243.682282,630,2,,,,,,,,,,,,,,1,1637.83056640625,6029.15848759373,78.6378908999254
18,Arganil_15102017,2017,1068,p,2017-10-15 23:00:00,2017-10-16 00:00:00,288.958333,289,rep,2,3,3208.75,3208.75,2754.932549,4256.872032,357.104711,220.40939,31702.154332,40378.040687,2,1,3,419.767570515817,342.323118100871,22,7,Shrub,0.24411508282476,10.4359197907585,35.7279860505667,227,18.2207059545734,0.185387832960848,0.251266534246091,0.083571635164872,0.151094271252853,0.205288918800288,0.286122989952568,21.2813799127467,5.21549162964395,35.1340409732175,1644.98575172764,964.423220267615,4428.0428905151,9.44982328902134,14999.7494509011,4,53.6154038132204,975.475065191215,92.550106802239,8.95426684082968,184.537005039158,21.1421683130117,200.303431189431,0.0084463769204,0.00846080327275,23.6096244086232,16.3597954316553,4.57281618763129,-13.936935835535,-38.7968635427718,31.8365600609537,37.513415744284,54.7982373107487,41.846539184671,100.537689728285,18.4396885682902,54.0518474173659,45.7237731582979,55.6587629578285,26.0446451514592,200.503049607363,209.21256797457,199.005744923906,204.79291654198,257.689444886604,0.062191989449706,0.269928124852141,0.226282128372695,-0.090236337863778,0.060942083983169,5913.01897702021,15296.340088593,31166.5007385979,57056.5361065157,93211.243653874,6.71870634943548,-7.91061677952291,-7.58471383067983,-7.22789746579502,-6.92941535699352,3790.32797429466,82.9205317008379,13.9710022033288,0.046125127209114,8.91757160129399,0.04215299815905,125.088264640532,1.53951425788679,5264.58694398052,86.8200540710249,0,0.5671314918817,86.9614858439126,0,1,460.674990981944,50.3402784465365,758.986470148317,2.37147261066101,-1,646.602841460159,-1,13.9160512209559,9294.58692612119,1.91079761967907,5243.682282,630,1,,,,,,,,,,,,,,1,2953.13745117188,1303.73458082812,30.6265861653255
19,Arganil_15102017,2017,1065,p,2017-10-15 23:00:00,2017-10-16 00:00:00,288.958333,289,rep,4,3,674.25,674.25,3804.733131,3804.733131,7.254632,7.254632,62675.967149,62675.967149,1,1,3,707.732862903226,81.8879947924694,22,7,Shrub,0,0,99.1886409736308,233,27.6133780160858,0.190642543601991,0.255308315910683,0.082955659925938,0.152786829769612,0.21215335160494,0.289523010253906,20.2024230957031,4.20584106445312,34.9646415710449,1540.44409179688,941.334655761719,7059.06103515625,9.53501909971237,13915.4291992188,4,52.4965323444326,939.568934719429,92.4774781521905,8.96828377779464,175.532111222913,21.3203037174633,194.236568185965,0.004667811373267,0.004673574944317,23.3110656738281,16.4163970947266,4.70578002929688,-13.9431610107422,-38.7996139526367,32.8005771636963,36.8553142547607,53.5154285430908,41.0587501525879,97.0431671142578,14.7676377713403,54.3986342496342,43.0836124096074,54.1477630369584,23.7419749241271,192.604813342249,208.625716752614,198.986520917943,204.501440005097,257.75055909027,0.016961542219208,0.268239714600927,0.296069636996269,-0.092823434417574,0.064377102185867,5924.96459960938,15305.6005859375,31182.6796875,57070.59765625,93223.1015625,-999,-7.52308518233501,-7.53557611183479,-7.28224956846295,-6.92844680661766,-22.6123561859131,-0.83377605676651,14.1132159233093,0.112219408154488,8.94217729568481,0.072727236896753,117.609894240538,1.96602514578517,4719.76187011697,86.0576782226564,0,0.8803710937501,86.2400512695313,0,1,522.495175781256,52.1653417968741,741.114283216,2.56047702562414,-1,648.60775573797,-1,13.7007716444888,7418.54691505432,2.03798184984288,,630,1,,,,,,,,,,,,,,1,1443.68591308594,2361.04721791406,62.0555275921155
20,Arganil_15102017,2017,1069,p,2017-10-16 00:00:00,2017-10-16 01:00:00,289,289.041667,rep,4,3,1146.75,1146.75,4232.984115,4667.481032,10.264542,10.329212,60452.867866,59779.784183,2,1,3,510.379659908437,306.229873679922,22,6,Coniferous Forests,0,11.0957642725599,62.292817679558,233,21.7154521510097,0.190644664135576,0.255307253451702,0.08298336416483,0.152783885598183,0.212154462039472,0.289520263671875,19.0608215332031,5.37124633789063,40.7519626617432,1308.22644042969,941.478729248047,7059.06103515625,10.4246808290482,10769.0791015625,4,41.7111774296961,941.981471636769,90.9772586126862,8.15937348669152,185.542239881243,19.4465327547393,198.89730357273,0.003149913467727,0.003162167727975,22.2801055908203,15.1806182861328,4.54905700683594,-14.1727600097656,-38.8939208984375,37.1040725708008,43.0866203308105,52.7035884857178,49.5335083007812,104.127239227295,13.4277170467921,53.042218310407,44.7915773156761,56.0525734990462,24.0775857634591,199.874684263943,213.04567321456,197.629474666926,205.383054488548,256.773943362877,0.03439322010264,0.262960526466687,0.22793152430712,-0.146595518484277,0.123712346694036,5945.89038085938,15293.6547851562,31140,57021.79296875,93193.375,-999,-7.74657217113544,-6.84122269220812,-7.31070700461089,-6.89073572224442,-17.4926352500916,-1.21643799543381,15.062511920929,0.077611707150936,9.4328932762146,0.064576715230942,101.809867528731,2.23375315909083,3258.51227539064,92.1674804687501,0,0,92.1674804687501,0,1,423.981381835944,144.86224609375,767.065961402908,2.28650399508374,-1,659.873463302174,-1,14.0631506778241,6716.35055541992,1.8625226132478,3804.733131,690,2,,,,,,,,,,,,,,1,2899.67895507812,1767.80207692187,37.8748636534764
21,Avis_21072020,2020,1948,p,2020-07-21 14:30:00,2020-07-21 15:30:00,203.604167,203.645833,airb,1,1,80.75,80.75,2191.816581,2191.816581,274.261081,274.261081,27323.021936,27323.021936,1,1,5,157.298137019231,278.582450884038,21,2,Pastures,0,0,0,233,21.4661176470588,0.135136129453783,0.171378795689162,0.091159787774086,0.098362664878371,0.150137200951582,0.190554809570315,36.6507873535156,11.4950256347656,22.0646362304688,4785.9775390625,993.2255859375,1439.87951660156,6.1615823507309,51323.16015625,4,57.1481852041141,668.078502610951,94.8017297373307,10.7236529218625,146.936083348387,26.9390801271876,110.99311972502,-1,-1,24.8605041503906,17.3982543945312,6.76580810546875,-13.1128234863281,-38.0381164550781,54.4543914794922,69.6239013671875,54.4765510559082,30.8547134399414,63.3445358276367,30.9656680233695,27.5777634675539,14.9650821096381,28.8636910343798,39.4945634891791,113.949936760544,140.357151783682,112.589210592419,163.14443423151,135.303738939204,-0.055625844689786,0.219093424916636,0.371366208000271,-0.380183816041075,-0.149213141993913,5609.05224609375,15056.6416015625,31030.716796875,57132.91015625,93309.6640625,-21.106872396836,-8.14239871302184,-6.84179218042649,-7.76243305291149,-6.94763516246831,28.6393718719482,0.161777287721634,-1.65484893321991,0.013917492702603,1.68852150440216,0.170005053281784,80.3883964055997,0.133365323960612,2610.22163085938,55.4852294921819,1.9006347656257,15.1910400390595,59.3902587890565,901.750000000045,-177.528155517592,1279.37985839844,-999,690.188565009477,3.12131710476449,773.880405818446,770.015601503402,-1,8.33949242926241,37158.8012695312,1.84193724636605,,0,1,,,,,,,,,,,,,,1,751.577270507812,1440.23931049219,65.7098464797218
22,Avis_21072020,2020,1949,p,2020-07-21 15:30:00,2020-07-21 16:30:00,203.645833,203.6875,airb,1,1,239.75,239.75,2416.51044,2646.658812,277.451805,285.608342,30274.975006,36131.718851,2,1,5,150.748990885417,177.421210564853,21,2,Pastures,0,0,0,233,22.3402510460251,0.135055259346967,0.171340834021984,0.091114714741707,0.098326137661936,0.150039917230612,0.190539550781253,35.9325256347656,11.0587463378906,22.2940311431885,4588.19677734375,992.996826171875,1439.87951660156,6.2641476392746,33392.5546875,4,57.1481852041141,668.078502610951,94.8017297373307,7.27792560981092,119.240721691846,21.3767034102428,112.669851610974,-1,-1,24.4635925292969,16.8602600097656,6.12030029296875,-12.5341491699219,-37.7790679931641,56.3740615844727,72.2297897338867,70.8522033691406,30.8412189483643,64.6238708496094,25.8570537678357,25.3572886774952,19.3802157214435,23.5391582261874,4.97479373332394,115.221877211086,152.561616345452,97.4045416622881,148.323901745995,159.509426796972,-0.043760675494611,0.096286101595487,0.256927440497808,-0.024805320023447,0.014891433828625,5635.66943359375,15071.7255859375,31003.841796875,57114.4296875,93367.609375,-20.5605781542531,-8.29634050684206,-6.91097518019585,-7.28440055976308,-7.03672714739656,26.3737773895264,0.135312393307686,1.35970556735992,-0.090010799467564,1.48448932170868,0.11630991846323,65.4479784975983,0.096214877921676,2819.98427734382,50.2380371093747,10.0823974609393,27.9174804687487,65.0238037109369,664.850000000055,-155.225045776418,1185.90512695308,-999,692.487752252386,3.09524826952362,759.235680606247,760.455265448176,-1,9.44795323015541,31028.4645080566,1.90934314257054,2191.816581,60,1,,,,,,,,,,,,,,1,688.178955078125,1958.47985692188,73.9981990894365
23,CastroMarim_16082021,2021,2189,p,2021-08-16 16:00:00,2021-08-16 16:30:00,228.666667,228.6875,"airb, fops",2,2,340.25,680.5,930.543627,3578.771455,168.247357,178.531605,10046.514425,43804.162609,5,0.5,5,224.063762626263,37.5650302023991,22,7,Shrub,0,0,98.9043097151205,236,20.6414545454545,0.165478742007346,0.169913135417024,0.102727109605099,0.140077575585988,0.178988268697127,0.172259375316325,38.0865664011908,2.08529954835201,10.6995882185453,5928.08981556064,997.630232886832,1611.8790375061,4.49508813340761,109954.121618697,4,82.3574590719052,1119.92576668224,97.5857386438013,18.5416662287661,338.588795614766,27.9435999596937,334.67769795144,-1,-1,32.1443936994123,24.3447785705865,11.9517432299725,-6.69978085679512,-31.9237080662554,13.1165995826439,8.39295204735951,8.37371265534202,3.60796629780304,6.93733045726102,31.8317999924709,29.0027388183787,24.5306519103881,22.1536816102165,28.2586558286258,336.37238403787,335.648533480023,299.707729827411,304.498031766203,317.694337179238,-0.074848014991281,-0.101125331167938,-0.016234521756327,-0.05895753039368,-0.012196764606717,5770.3159400483,15395.3449247752,31657.5978722102,58319.1422426482,95377.0456492935,-13.197732774647,-8.51051335251149,-7.97470026934305,-7.28325822578476,-7.03087597950012,30.277409262635,0.144690127272692,1.41732417543463,-0.204930294084646,0.306002964638939,-0.092457440967122,82.7984032359497,0.295942016063273,-1,0,0,0,0,0,1,1365.9479314503,-999,591.766042272933,4.30981628478624,-1,541.63553957097,-1,11.762699616644,15916.1307858295,2.94386835333593,1025.281616,900,1,,,,,,,,,,,,,,1,1093.19189453125,2485.57956046874,69.4534309251874
24,CastroMarim_16082021,2021,2190,p,2021-08-16 16:30:00,2021-08-16 17:30:00,228.6875,228.729167,"airb, fops",2,2,1231.5,1231.5,1376.464026,3711.854739,162.807706,132.719305,16415.845925,38711.212703,6,1,5,183.273204125178,120.828290039869,21,7,Shrub,0,0,93.2451253481894,236,20.4756902086677,0.13984903819433,0.144747850387749,0.086149442901552,0.119125713745916,0.151114135145248,0.147339814511252,37.3508222922639,3.44102610254094,12.2628882622819,5597.26797080497,1001.91167551178,1140.07288083741,4.7781445892737,103983.78497194,4,78.6286718523129,1110.15000376694,96.835731939048,18.5710040697329,336.270591093919,29.0905680979182,334.678257971406,-1,-1,31.9744629046685,24.2258893674001,11.9941797801789,-6.48213030189779,-31.8428631854698,14.2480597963322,9.20963038328302,9.8882307505114,2.61377315846463,6.94122109407086,33.420573661911,29.0024089287308,24.1167161801335,20.1659267853823,27.2838200646011,338.835487733414,342.413413678613,309.273949913353,314.486787730744,320.77265585529,-0.103011532725233,-0.124975736185002,-0.049443253925064,-0.030563354021368,-0.034152568396975,5762.11777558189,15383.5026447703,31646.0009880647,58315.2206862069,95394.6369262063,-8.02087329056729,-8.45481956002197,-7.87088998447944,-7.21483867813811,-7.06900896807021,30.0017716772703,0.290866926301614,1.14536071606777,-0.1343824838304,-0.118202184258444,-0.054727887936952,92.0907817107337,0.59907434624369,-1,0,0,0,0,0,1,1210.30010410167,-999,612.507256424493,4.04701521529349,-1,550.169028395277,-1,13.581546313758,16710.8939290447,2.83671511119182,1025.281616,930,1,0.808661341667175,0.289709776639938,0.569061160087585,0.334882020950317,-0.000719958450645,0.005040780641139,0.29996582865715,0.475444883108139,0.505076050758362,0.115542240440845,-0.066426604986191,16.9086856842041,15.9730209274038,1,1774.0537109375,1937.8010280625,52.2057344459702
25,CastroVerde_02082024,2024,2698,p,2024-08-02 17:15:00,2024-08-02 18:00:00,215.71875,215.75,"airb, sat, fops",1,1,86.25,115,3350.795814,3350.795814,142.959724,142.959724,6278.088268,6278.088268,0.75,0.75,4,197.713994565217,314.540892345661,34,1,Agricultural Areas,0,0,100,231,3.55,0.205217985868458,0.198360804373007,0.143902581930164,0.169093397855764,0.221715543866162,0.194732666015625,29.7801818847656,11.3844299316406,32.1669807434082,2836.51416015625,994.506225585938,1691.0048828125,8.20235711336136,50945.94921875,4,49.2645974349779,989.507297029005,92.0607342100338,17.9607607035733,322.93587058154,30.2463242617739,326.121499737092,-1,-1,24.449951171875,20.8483581542969,11.8013610839844,-3.47921752929688,-33.0256042480469,44.2087440490723,16.7047252655029,7.85395336151123,11.6266117095947,11.9873151779175,35.801224951161,30.2307406647311,20.1144354941149,28.1827646912716,21.8349954964095,330.10644691255,348.142460056753,326.053047225812,288.455827706174,295.538574325373,0.066117613712352,-0.063180861434913,-0.061258282254143,-0.101148601080042,0.003606702538522,5583.0498046875,15038.48046875,31194.8828125,58075.97265625,95501.5390625,-10.592413403685,-3.92986127650446,-5.82158349350695,-5.96693328449702,-8.23571123310126,39.6001892089844,0.279431492090225,-0.39790815114975,0.011263485066593,1.28524136543274,-0.115618035197258,100.028628339914,0.368507313856665,-1,0,0,0,0,0,1,906.740693359358,-999,759.6236023478,2.36327095010918,-1,620.100293396819,-1,22.0259627470057,17900.6118774414,1.45653025674982,,0,1,,,,,,,,,,,,,,1,625.072692871094,2725.72312112891,81.3455451311157
