,mean,median,std,var,q05,q25,q75,q95,min,max,AIQ,skewness,kurtosis,n_zeros,n_negative,normality_p,n_unique,mode,mode_freq,mode_pct,n_missing,pct_missing,corr_ros_p,R2_ros_p,VIF,var_type
vwv_700_av,0.0039910827910089215,-0.0949855170602415,0.2944714528592285,0.08671343654902482,-0.34884801943026167,-0.229723913544814,0.27219116873692323,0.474260617342198,-1.045404381945943,0.715811316271906,0.5019150822817372,0.12846884719676174,-0.482141122962624,0.0,212.0,0.026908827802345166,,,,,0.0,0.0,0.13288223434518656,0.017657688204569078,1.0179750866806256,numeric
vwv_850_av,-0.039298712013938454,-0.18387644699961,0.37486595155216373,0.14052448163310916,-0.5261377284560088,-0.32149839123217877,0.27109338703253977,0.6817219748219471,-0.762193920541697,0.784081881259353,0.5925917782647185,0.5274364351661717,-0.881386568707557,0.0,229.0,1.240955214952061e-13,,,,,0.0,0.0,0.17711244073998736,0.03136881666487554,1.0323846859409054,numeric
vwv_950_av,-0.05138757296513291,-0.09976501395708301,0.2947933093027944,0.08690309520969301,-0.45606244664490636,-0.29619393640613,0.19408880290515174,0.4262575802907497,-0.702080097516006,0.538347960603713,0.49028273931128175,0.1359392650599788,-1.1504446486832252,0.0,218.0,6.8984292661421476e-37,,,,,0.0,0.0,0.02980955557935963,0.000888609603838931,1.0008893999331612,numeric
wSdir_1_av,0.29721715366882456,0.606855567550258,1.3701478341885873,1.8773050875316768,-1.695235465975993,-0.582018141630912,1.0269597325708768,1.8747408084608732,-6.50534942164461,7.429329495473958,1.6089778742017888,-0.349628685266624,5.038578041942131,0.0,136.0,3.6075385248995117e-13,,,,,0.0,0.0,-0.07978325088265951,0.00636536712140539,1.0064061445835122,numeric
wSdir_5_av,-0.06732063331567124,-0.24621985656032752,0.46759273045119065,0.21864296157079982,-0.6156045692285277,-0.40097616587964424,0.25264057903922754,0.9256483423351339,-1.04063093972709,1.092310121171664,0.6536167449188718,0.6604563080451452,-0.29030426971628964,0.0,229.0,2.40483883231395e-06,,,,,0.0,0.0,-0.09102879732640957,0.00828624194269255,1.0083554774503933,numeric
wSdir_7_av,-0.18704259198555243,-0.3230125950378445,0.6021956119469271,0.362639555048134,-1.037211754004071,-0.5718034871632675,0.221905425539854,0.9658207997170417,-1.464967727500959,1.674436265110092,0.7937089127031215,0.6485585983345512,0.4783084042585113,0.0,249.0,1.758823237458626e-06,,,,,0.0,0.0,-0.06975980145650039,0.004866429899250354,1.0048902278502752,numeric
wSdir_9_av,-0.0014993166746884816,0.428837708351585,2.1083700326448787,4.445224194554966,-3.4905452722324712,-0.6904818541507021,0.9639973415968145,2.559951675570388,-16.335901772064588,6.60263590917269,1.6544791957475167,-2.590921037440291,15.925814131804941,0.0,166.0,5.614667539635139e-57,,,,,0.0,0.0,0.07925326073968658,0.0062810793378727465,1.0063207806626924,numeric
wSv_1_av,9.146871365343982,9.392306378097246,3.2829353083769917,10.777664238988333,4.103343491442398,7.233036790414284,11.820473538564753,13.587116282852636,-5.293664685207022,14.940053433316468,4.58743674815047,-0.9190451065974008,1.4631969594478411,0.0,7.0,6.556644069559592e-13,,,,,0.0,0.0,0.26384117150447,0.06961216378085115,1.0748205867176173,numeric
wSv_5_av,2.1480691503506297,2.22860504699016,0.9136776584962001,0.8348068636350989,0.49014295312721423,1.7407773982090013,2.7671912922052524,3.291938504751144,-1.467443061071244,3.995289771082873,1.026413893996251,-1.3625343774347132,3.015042724427434,0.0,15.0,1.0127135259270808e-23,,,,,0.0,0.0,0.07080416104025564,0.005013229220614454,1.0050384883174752,numeric
wSv_7_av,2.2340183673780554,2.4767007632449207,1.658762619073746,2.751493426436393,-1.515855563088421,1.4242778511225043,3.4896808353754905,4.312497971630812,-2.787478383242115,4.790853275266122,2.0654029842529864,-1.056221011872787,0.9732921283016593,0.0,37.0,9.13429232666821e-14,,,,,0.0,0.0,0.10781619337322756,0.011624331553493199,1.0117610458498678,numeric
wSv_9_av,5.017218152153689,5.390641569063322,9.543646748703946,91.0811932640474,-9.12902003029229,0.949659770301585,8.8547459512546,18.571054215580492,-41.228700999823076,56.61950260548178,7.905086180953015,0.13229610223677735,8.005450399721601,0.0,90.0,6.374072500742529e-16,,,,,0.0,0.0,0.1845483069152745,0.034058077585294354,1.0352589289220975,numeric
wdi_300_av,14.364681402673389,15.666470732314737,3.752535172962342,14.081520224319517,5.000918425649341,13.882820936463983,16.38945600999041,18.327444111845022,0.430718483370224,18.939747319809012,2.5066350735264287,-1.69000313937066,2.202571347063583,0.0,0.0,5.268537910172973e-27,,,,,0.0,0.0,-0.032376235469058205,0.0010482206231479025,1.001049320542581,numeric
wdi_500_av,14.236293927184187,15.163291793861175,3.58117736310608,12.824831306023416,5.514351840303174,13.63842804064684,16.36137160070616,18.151772882078202,0.869314150040761,18.848472933599083,2.7229435600593206,-1.750157856754301,2.8923347967280675,0.0,0.0,1.46978760942525e-29,,,,,0.0,0.0,-0.06060716782416624,0.0036732287916666512,1.0036867711455868,numeric
wdi_700_av,13.601938943096002,14.008978888907247,4.075550918561557,16.610115289787952,4.895268110950988,12.6935782412478,16.454623357162838,18.509205331088122,0.81860443634552,18.94530048608228,3.761045115915037,-1.18286372925863,0.9443747226930039,0.0,0.0,1.051295675390512e-15,,,,,0.0,0.0,-0.0009558451442326153,9.136399397530691e-07,1.0000009136407744,numeric
wdi_850_av,12.987222279311576,13.880037774412035,4.423979481400887,19.57159445185606,3.902820172904056,9.452077763794229,16.556916024086444,18.45248070365589,0.207130210569999,18.97027326882615,7.104838260292215,-0.7937856193583289,-0.121118360426963,0.0,0.0,6.23880525646459e-08,,,,,0.0,0.0,0.08340102712034293,0.006955731324728177,1.0070044524137953,numeric
wdi_950_av,13.758471175614948,14.520523452593597,4.451952573746655,19.819881718889466,4.990258499251591,10.667575019968684,17.668937328292213,18.604815909076613,0.383650531632766,18.887909364034115,7.001362308323529,-0.8866910039229666,-0.09086593235436258,0.0,0.0,2.6318133687967655e-09,,,,,0.0,0.0,0.10809199195662227,0.011683878725150493,1.0118220056049265,numeric
wdir100_av,14.27225595877782,15.067611634144978,4.021513160096818,16.1725680968319,6.313234637865717,12.629816906051929,17.850259129927505,18.542544522058837,1.843247227465069,18.913692640071105,5.220442223875576,-0.9021075757047929,-0.13584316590060785,0.0,0.0,1.4143655377572722e-09,,,,,0.0,0.0,0.07612274152469999,0.0057946717772362835,1.0058284457070803,numeric
wdir10_av,14.20783039771287,14.974262244560435,3.96713584618181,15.738166822060663,6.649664906945162,12.515090471068993,17.74991315751982,18.439642015276924,1.305185114750249,18.916855956580864,5.234822686450828,-0.8872689798277316,-0.15931773662801074,0.0,0.0,2.246354570494785e-09,,,,,0.0,0.0,0.0867005218204227,0.007516980483933593,1.0075739134434751,numeric
wv100_av,22.24596548604832,21.543588790687334,9.357657073174773,87.56574589913787,8.072761888517688,15.66503859249011,26.844167582038203,39.964167285329985,4.406011760994605,53.55587289406711,11.179128989548094,0.5876008030012694,0.11284045093204131,0.0,0.0,4.2955967263309926e-05,,,,,0.0,0.0,0.42453518345418156,0.18023012199047558,1.2198545309179825,numeric
wv100_k_av,4.6271223133170185,4.650646171304958,0.9840291695677669,0.9683134065602289,2.927808066056221,3.9997665123845993,5.183959810771846,6.323224820105577,2.177402953515669,7.318536184959403,1.1841932983872465,0.06891147541035944,-0.21968889447692463,0.0,0.0,0.5739875888816874,,,,,0.0,0.0,0.4170725838858913,0.17394954022925382,1.2105797995409748,numeric
wv10_av,13.786110718897751,12.521209793592051,6.161297088389156,37.96158181139269,5.54953689680403,9.301844183349655,17.165385920188776,26.543352577418474,2.580611163332804,34.37101262195729,7.863541736839121,0.9280310940419886,0.7756862085506566,0.0,0.0,2.9263015708456e-11,,,,,0.0,0.0,0.41193208291771216,0.16968804093692488,1.2043666107476052,numeric
wv10_kh_av,3.6445266811632493,3.5518530835108,0.7880226322172165,0.6209796688865504,2.4918418601297923,3.0552486203046216,4.144464491325176,5.152834613568071,1.765446275763322,5.865454430140451,1.0892158710205546,0.43041693217719756,-0.013380578110550267,0.0,0.0,0.0035564188088962573,,,,,0.0,0.0,0.41671375188765325,0.17365035101228463,1.2101414954614038,numeric
wv_300_av,6.949721366314606,6.961817002123038,1.6960825929288144,2.87669616203613,3.7043207001729983,5.935990114580019,8.01078874386247,9.501098075233026,2.230424563468564,13.53025104428792,2.0747986292824514,0.03988452670166243,0.9193651435346073,0.0,0.0,0.0190159237276001,,,,,0.0,0.0,-0.06024866975024169,0.0036299022066736885,1.0036431263992294,numeric
wv_500_av,6.277333658426316,6.338113993714954,1.3988514832769026,1.9567854722659903,3.8171646540444835,5.384298288224578,7.3770367676193045,8.19479865799349,2.382490772485079,9.939586852843561,1.9927384793947267,-0.34800910588820283,-0.1855282561634124,0.0,0.0,0.017555970465471943,,,,,0.0,0.0,0.2293494998375145,0.052601193075718054,1.055521700778247,numeric
wv_700_av,5.4192043035987085,5.355901899035792,1.576885039885916,2.4865664290160066,2.8181914156003,4.36396277967025,6.637682457860084,7.851997350397288,0.864580809314382,8.562395409869737,2.273719678189834,-0.12455624138148559,-0.6229828878248989,0.0,0.0,0.0009205824023642824,,,,,0.0,0.0,0.29871431002747123,0.0892302390151882,1.0979723337747884,numeric
wv_850_av,4.932850171860252,4.649499877136137,1.5269098761008626,2.3314537697343516,2.7114259438475967,3.8358256114244207,6.0013294523484095,7.64374629012018,1.690846176054011,8.13485274730897,2.165503840923989,0.3315058587148965,-0.7169574993491405,0.0,0.0,1.2312452816400943e-06,,,,,0.0,0.0,0.3270328994167408,0.1069505173009201,1.1197587808658502,numeric
wv_950_av,4.614564486473236,4.599578462996387,1.4571817729543906,2.123378719430501,2.5635964967225626,3.4310501613199746,5.497185510108181,7.412975631901486,0.68299607739466,8.68326179231569,2.066135348788206,0.38525621518373465,-0.1546150527855441,0.0,0.0,0.00868419190509505,,,,,0.0,0.0,0.4083587863240213,0.16675689836802768,1.2001299477204446,numeric
Haines_av,,,,,,,,,,,,,,,,,3.0,4.0,189.0,49.21875,0.0,0.0,0.1950259883519484,0.03803513613265431,1.0395390076720092,categorical
land_use,,,,,,,,,,,,,,,,,6.0,7.0,152.0,39.58333333333333,16.0,4.166666666666666,0.23025861852008447,0.05301903140277779,1.0559874307519777,categorical
fuel_model,,,,,,,,,,,,,,,,,11.0,233.0,147.0,38.28125,0.0,0.0,0.22061782796740512,0.048672226017055564,1.0511624146252754,categorical
landform,,,,,,,,,,,,,,,,,9.0,22.0,157.0,40.88541666666667,1.0,0.26041666666666663,0.38744696985695515,0.15011515445133633,1.176629993154456,categorical
sdate,,,,,,,,,,,,,,,,,,,,,,,,,,
