,n,n_total,n_missing,pct_missing,pct_complete,mean,median,std,var,sem,cv,min,max,range,q01,q05,q10,q25,q75,q90,q95,q99,AIQ,qcd,skewness,kurtosis,n_zeros,pct_zeros,n_negative,pct_negative,n_positive,pct_positive,n_outliers,pct_outliers,normality_stat,normality_p,shapiro_stat,shapiro_p,n_unique,pct_unique,mode,mode_freq,mode_pct,mode2,mode2_freq,mode2_pct,entropy,max_entropy,rel_entropy,corr_ros_p,R2_ros_p,corr_n,corr_p_value,anova_p_value,VIF,corr_log_ros_p,R2_log_ros_p,corr_log_n,corr_log_ros_p_value,anova_log_ros_p_value,VIF_log_ros_p,var_type
gT_7_5_av,1177.0,1177.0,0.0,0.0,100.0,-7.130169794655427,-7.106328067775097,0.8900006881552259,0.7921012249167757,0.0259419197196319,-12.482180842626569,-9.928279698771762,-3.875418979267315,6.052860719504447,-9.49001869711863,-8.560712757606344,-8.22767768971354,-7.796485449809621,-6.546887919081064,-5.9591636896079265,-5.6791530442617875,-5.220862565894086,1.2495975307285576,-0.08712019819820122,-0.10690529531150897,0.0663248797713889,0.0,0.0,1177.0,100.0,0.0,0.0,8.0,0.6796941376380629,2.5259325792172964,0.28281387319355733,0.9949107497247403,0.0005242464793061063,,,,,,,,,,,,0.04919692451247442,0.0024203373814861064,1173.0,0.09214820119069182,,1.0024262096273424,0.055927778869120474,0.003127916449233239,1173.0,0.05550116435998028,,1.0031377310096716,numeric
gT_8_7_av,1177.0,1177.0,0.0,0.0,100.0,-7.459934528477856,-7.572379123969466,1.5669719505564872,2.4554010938308024,0.04567441473389237,-21.005170280981222,-10.50444583809944,-1.108163425413586,9.396282412685853,-10.051705458963903,-9.564531062464862,-9.236655368225824,-8.814837030868082,-6.444917804798141,-5.279215652182438,-4.57740370494885,-3.437375937999623,2.369919226069941,-0.1553051966818491,0.5510608151137593,-0.14155897124117178,0.0,0.0,1177.0,100.0,0.0,0.0,3.0,0.2548853016142736,53.900256789239116,1.9756406417197054e-12,0.9673842655925964,1.3092428290204515e-15,,,,,,,,,,,,-0.16358614917047623,0.0267604282004253,1173.0,1.7536238328061762e-08,,1.0274962393390394,-0.10252476867385554,0.010511328191627591,1173.0,0.0004366066271536017,,1.0106229899251067,numeric
gT_9_8_av,1177.0,1177.0,0.0,0.0,100.0,-6.682797002990252,-7.036330898488577,2.935690790020401,8.618280414610604,0.08557010776500579,-43.92907324144083,-11.005256550335062,3.733216701720574,14.738473252055636,-10.565305857049216,-10.258855469850296,-9.97924431776132,-9.206345979298057,-4.855275935112362,-2.411840284530035,-0.9658098695349809,1.5107372800181553,4.351070044185694,-0.30942874660331293,0.8119711217819136,0.14607859659352718,0.0,0.0,1140.0,96.85641461342396,37.0,3.143585386576041,10.0,0.8496176720475787,103.19304239369012,3.907649107982691e-23,0.9339856324246687,2.1140212742582885e-22,,,,,,,,,,,,-0.15313757257560612,0.02345111613434903,1173.0,1.3616727077746873e-07,,1.0240142777507648,-0.20239101369675772,0.04096212242520117,1173.0,2.617828827527625e-12,,1.0427116836394257,numeric
gT_s_9_av,495.0,1177.0,682.0,57.943925233644855,42.05607476635514,-4.7945615791462455,-4.920583012249312,14.25597742938674,203.23289246718412,0.6407585348114415,-297.33641322686407,-74.97764025168317,85.57637290153205,160.55401315321524,-38.15684161592265,-27.92830589723845,-19.997183239082634,-12.921205453054348,2.6476745786277966,12.170937443257323,17.101633745696873,31.222110588828127,15.568880031682145,-1.5154361457594947,0.4041530541529586,4.634776719231088,0.0,0.0,335.0,28.462192013593885,160.0,13.593882752761258,20.0,4.040404040404041,70.80415184126625,4.217681490663203e-16,0.9552457658327163,4.1844570647827476e-11,,,,,,,,,,,,0.006686767862087696,4.471286444144886e-05,493.0,0.8822677079904111,,1.000044714863771,-0.12533093497433867,0.01570784326154191,493.0,0.0053242795426286,,1.015958517147583,numeric
gp_300_av,1177.0,1177.0,0.0,0.0,100.0,94164.46249744207,94175.05438344259,737.3816093018044,543731.6377365189,21.49334800054004,0.7830784456735309,92023.05469402998,96068.796875,4045.742180970017,92886.78520833333,93091.56680466635,93148.51247624919,93641.69364570573,94692.56793765433,95124.89590870704,95361.14935417127,95828.74991176769,1050.8742919485958,0.005579835995393012,0.025357190236215462,-0.5949214560054994,0.0,0.0,0.0,0.0,1177.0,100.0,1.0,0.08496176720475786,36.40013503296209,1.2468410934101378e-08,0.9803308970710634,1.493943622683266e-11,,,,,,,,,,,,-0.1524477566197744,0.023240318498401965,1173.0,1.5516488558992883e-07,,1.0237932819490194,-0.054753698056891106,0.002997967450905201,1173.0,0.06083796614114689,,1.0030069822859238,numeric
gp_500_av,1177.0,1177.0,0.0,0.0,100.0,57542.137623049755,57563.32421875,482.22084324330245,232536.94165828166,14.055870483067666,0.8380308121367712,55771.2734375,58663.50434027778,2892.230902777781,56432.83699297792,56844.19177101973,56917.846484375,57201.86031180401,57903.96484375,58181.878466257316,58322.27208594984,58500.29305161577,702.1045319459881,0.006099643792980625,-0.2507020260763908,-0.0011108538393740375,0.0,0.0,0.0,0.0,1177.0,100.0,5.0,0.4248088360237893,12.091400609231945,0.0023680219214930187,0.9867929873496353,7.823942882191466e-09,,,,,,,,,,,,-0.12507654825480471,0.015644142923336494,1173.0,1.738518744663309e-05,,1.0158927717155017,-0.057075165002693905,0.003257574460084735,1173.0,0.05066794794051483,,1.0032682209331265,numeric
gp_700_av,1177.0,1177.0,0.0,0.0,100.0,31231.00700365084,31241.89453125,335.06323637400726,112267.37236942384,9.766490851857107,1.0728544114342489,29837.3232421875,32080.283874384255,2242.960632196755,30264.54852844369,30577.903236284295,30864.321679653836,31080.277924877606,31411.0,31660.086076459767,31780.110580773802,31883.320202916002,330.722075122394,0.005292291758218861,-0.7215446629366327,1.4671200120485404,0.0,0.0,0.0,0.0,1177.0,100.0,71.0,6.032285471537808,124.02709181683008,1.1691203195946911e-27,0.9514475989319353,2.8025099853243407e-19,,,,,,,,,,,,-0.012482363078430215,0.00015580938802175784,1173.0,0.6693280610005004,,1.0001558336683702,0.00940839625311307,8.851792005559205e-05,1173.0,0.7475340885851277,,1.0000885257561714,numeric
gp_850_av,1177.0,1177.0,0.0,0.0,100.0,15177.015313259706,15198.28004850603,234.58309382808747,55029.22790995729,6.837675373358518,1.5456470787318717,14310.8076171875,15831.883106961755,1521.0754897742554,14486.60951250854,14687.69977643153,14887.487924067345,15071.5830078125,15307.38568320272,15448.361933219203,15520.927203375539,15682.824040786822,235.80267539021952,0.007762036881125583,-0.7428615325390134,1.412163146095767,0.0,0.0,0.0,0.0,1177.0,100.0,78.0,6.627017841971113,126.3418663956634,3.6746188242820347e-28,0.9542873018615855,1.072785429272667e-18,,,,,,,,,,,,0.07934158709064931,0.00629508744206309,1173.0,0.006552580798624882,,1.0063349666108208,0.07381274768726377,0.005448321721143663,1173.0,0.011446167204465429,,1.0054781685458238,numeric
gp_950_av,1177.0,1177.0,0.0,0.0,100.0,5687.792194480543,5694.37561886491,228.10160452549445,52030.341987105065,6.648751614771272,4.0103716297308685,5051.541748046875,6396.842860245257,1345.3011121983818,5148.481199660775,5300.346875,5411.2609627918,5518.260823567708,5872.070766483213,5958.919172915984,6028.648366616652,6145.539428899288,353.8099429155054,0.031062304035516113,-0.1837627980543517,-0.3953824532053467,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,18.335413736169084,0.00010435553657767713,0.9889637437498544,9.611320555133328e-08,,,,,,,,,,,,0.08677342720618707,0.007529627669107446,1173.0,0.0029360628659523195,,1.0075867530951312,0.06240712950353496,0.003894649812870984,1173.0,0.03258239034569775,,1.0039098774162185,numeric
gp_m2s2_av,1177.0,1177.0,0.0,0.0,100.0,4640.853853304697,5079.874404621624,2170.3246106945035,4710308.915786248,63.261059868257554,46.765631482858296,178.66802881371166,10470.04571903298,10291.377690219268,284.5205100703238,861.6883911132813,1697.0318603515625,2785.91162109375,6129.8974609375,7398.443536976671,8023.3828125,9743.464465967087,3343.98583984375,0.3750625219850383,-0.10170772878496917,-0.5208586309841889,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,26.68435690041136,1.6053344384775833e-06,0.9777722160659051,1.8005354175306565e-12,,,,,,,,,,,,-0.1775630504991365,0.0315286369025589,1173.0,9.147809365029958e-10,,1.0325550533592667,-0.1650828443462211,0.027252345497438667,1173.0,1.2931323476125977e-08,,1.0280158429283233,numeric
inidoy,1177.0,1177.0,0.0,0.0,100.0,227.3791861367884,226.541667,39.22879404549032,1538.8982822634964,1.143448807815518,17.25258793999323,149.684028,289.875,140.190972,168.708333,169.5749998,170.0666666,199.770833,258.6875,288.916667,289.041667,289.166667,58.91666699999999,0.12851040707335118,0.035135162915677164,-0.9760928823790151,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,225.99240587104737,8.440585803345742e-50,0.9262162206299407,1.355521732210106e-23,,,,,,,,,,,,0.3051907548321666,0.09314139683502763,1173.0,1.0444485518752144e-26,,1.1027077391226818,0.25959079146694664,0.06738737901443577,1173.0,1.6158563184049641e-19,,1.0722565591523117,numeric
land_use,1066.0,1177.0,111.0,9.430756159728123,90.56924384027187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.7504690431519699,7.0,385.0,36.11632270168856,4.0,370.0,34.709193245778614,1.9078539009184756,3.0,0.6359513003061585,0.10758431734579263,0.011574385338760217,1063.0,,0.09077675320483039,1.0117099204705728,0.1465493282882923,0.02147670562174967,1063.0,,0.001732918115517687,1.0219480780326193,categorical
landform,1176.0,1177.0,1.0,0.08496176720475786,99.91503823279524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.935374149659864,22.0,531.0,45.1530612244898,21.0,385.0,32.73809523809524,1.9667490753784789,3.4594316186372973,0.5685179798851465,0.19511897359349673,0.03807141385617967,1172.0,,1.985607085013957e-06,1.0395782123585706,0.17761231928783622,0.03154613596280428,1172.0,,4.9359724114672364e-05,1.0325737106683615,categorical
rh_2m_av,1177.0,1177.0,0.0,0.0,100.0,40.2445114431749,37.140872955322266,16.903658870983012,285.73368322656273,0.4927112610530963,42.00239551882973,8.870394388834635,90.8309130752217,81.96051868638706,13.356009383284853,17.944246795134962,20.697589683532716,26.862446182284533,52.178613080239174,64.69339551670619,71.23157333374023,82.53770716035191,25.31616689795464,0.3202913414137148,0.549346137344553,-0.4846070455887963,0.0,0.0,0.0,0.0,1177.0,100.0,1.0,0.08496176720475786,72.76090582917789,1.5855138863764156e-16,0.9598571833117776,1.7964315418055878e-17,,,,,,,,,,,,-0.24650303603303583,0.060763746773504164,1173.0,1.0712081107139608e-17,,1.0646948481436556,-0.35491982810426365,0.12596808438156004,1173.0,3.7943347335544505e-36,,1.1441229801001358,numeric
rh_300_av,1177.0,1177.0,0.0,0.0,100.0,51.20330447791161,40.70691107841611,32.17696643654343,1035.3571690584427,0.9379007131424973,62.841581738975705,4.206678626670856,112.72346856870071,108.51678994202986,5.942340850830078,10.610441100582467,14.261509851125055,24.890230178833008,79.24203457361193,101.85813478461355,104.22935285937888,108.12039116813237,54.351804394778924,0.5219497004505781,0.49242640636069107,-1.1573117293562096,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,687.4010763303272,5.404466730374116e-150,0.897741651356774,2.7662550125267878e-27,,,,,,,,,,,,-0.005458507383227588,2.9795302852750092e-05,1173.0,0.8518558907896758,,1.0000297961906393,-0.016825613227051783,0.0002831012604663399,1173.0,0.5648259116267484,,1.000283181429486,numeric
rh_500_av,1177.0,1177.0,0.0,0.0,100.0,34.36913738116245,29.868116857487962,22.761677981101744,518.093984515372,0.663461984612385,66.22708544782186,1.490609623452573,102.00131225585938,100.5107026324068,3.988272213108811,5.736027320124524,7.8919767378278545,14.287537813186646,53.04956817626953,66.23028298042982,74.52782852172852,84.93058638232635,38.762030363082886,0.5756414653334277,0.468749361446055,-0.9249089942161843,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,214.71777957622606,2.3693356102230515e-47,0.9339259095051441,2.0679826470383635e-22,,,,,,,,,,,,0.1159606426171073,0.01344687063617248,1173.0,6.869879312496237e-05,,1.0136301535476793,0.07848453694004656,0.006159822538693533,1173.0,0.007160052146317757,,1.0061980011257226,numeric
rh_700_av,1177.0,1177.0,0.0,0.0,100.0,36.53476975328069,38.50035205705205,19.145833333095506,366.56293401867094,0.5580666148945602,52.40441766127807,1.451187412305955,88.2264175415039,86.77523012919795,2.676814107616622,6.9044629710061205,10.723807505249884,20.010397402292437,53.286059788303646,59.32515055338542,64.44968297058642,76.14312816984625,33.275662386011206,0.453987323009119,0.044268130386873106,-0.9960733868823528,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,250.38892267557617,4.253400483941399e-55,0.9662855186315533,6.722226546765552e-16,,,,,,,,,,,,0.13641883940344493,0.0186100997441829,1173.0,2.7430590991407337e-06,,1.0189630031237655,0.06952677467345948,0.004833972396494007,1173.0,0.017238911242048644,,1.0048574531911372,numeric
rh_850_av,1177.0,1177.0,0.0,0.0,100.0,34.420054740461104,32.81348514556885,13.986410862428409,195.61968881265537,0.4076787272052345,40.634481751672666,1.32502555847168,91.79361915588379,90.46859359741211,7.544668504625457,13.805058490692916,17.76180369315898,26.008416090114075,41.01063258594037,51.6680415555973,62.14610374813585,75.6365380601784,15.002216495826296,0.22385003655216776,0.8415855541878512,1.4271036969982749,0.0,0.0,0.0,0.0,1177.0,100.0,55.0,4.672897196261682,146.69646307553498,1.3972296266706415e-32,0.9593275339224381,1.3582558871632092e-17,,,,,,,,,,,,-0.08271370731681872,0.006841557378092351,1173.0,0.004586770242875474,,1.0068886867235713,-0.09631899579758113,0.009277348951454451,1173.0,0.0009565544319060029,,1.009364224126334,numeric
rh_950_av,1177.0,1177.0,0.0,0.0,100.0,37.73620856902547,33.45195500558563,16.521478645758716,272.9592566422612,0.48157139469889154,43.7815013014313,2.084650099277496,96.35831832885742,94.27366822957993,12.019865987915951,16.671715847166176,20.42667429030024,25.633094787597656,47.854376475016274,62.010033874511734,69.05625152900888,81.75343180338542,22.221281687418617,0.30238190681523003,0.8451798293104141,0.39338942397222354,0.0,0.0,0.0,0.0,1177.0,100.0,13.0,1.1045029736618521,114.71734075063118,1.2287003067378198e-25,0.9461821250704676,2.686501165421659e-20,,,,,,,,,,,,-0.22063371375668242,0.048679235646065674,1173.0,2.1251260714837904e-14,,1.0511701599188,-0.27808158177605086,0.07732936612307045,1173.0,2.843988541285731e-22,,1.083810368818333,numeric
ros_p,1173.0,1177.0,4.0,0.33984706881903143,99.66015293118097,900.9150283921568,518.151192,1101.22647100298,1212699.740437677,32.15345426239593,122.23422146351743,16.983145,8949.2005,8932.217355,46.269190880000004,88.827862,121.88297,228.811684,1108.060967,2155.1243729999997,3047.328714999998,5702.017828079999,879.2492829999999,0.6576911288762687,2.853281519455058,10.622502928641635,0.0,0.0,0.0,0.0,1173.0,99.66015293118097,93.0,7.928388746803069,736.6369776024511,1.0997975064594625e-160,0.690453418568099,7.037961181759837e-42,,,,,,,,,,,,,,,,,,,,,,,,numeric
ros_p_lg1,823.0,1177.0,354.0,30.07646559048428,69.92353440951572,996.5011190814095,598.163973,1185.3531880823152,1405062.1804969087,41.318814694378275,118.9515159977936,4.178756,8949.2005,8945.021744000001,42.22098176,96.43611539999999,128.1836016,250.41464100000002,1215.088458,2421.950164200001,3315.2147654,5913.710831459994,964.6738169999999,0.6582543685224919,2.600511476390213,8.53324931855094,0.0,0.0,0.0,0.0,823.0,69.92353440951572,65.0,7.897934386391252,472.2441269999413,2.841127778394005e-103,0.7133779512427538,3.0600419924424774e-35,,,,,,,,,,,,0.6287922547406707,0.3953796996218565,820.0,1.8730601182223252e-91,,1.6539305732450216,0.5573355160290535,0.3106228774273714,820.0,4.236477983238826e-68,,1.4505848355805366,numeric
sP_hPa_av,1177.0,1177.0,0.0,0.0,100.0,963.3209261550257,959.9755484612003,24.06544762917102,579.1457695923732,0.7014645255016646,2.4981755275705706,897.1082053713935,1015.6583251953125,118.55011982391898,907.725370801398,925.3996810448926,930.5005704827522,948.0557331946545,981.8089948381696,994.7284240722656,1005.4347778320313,1012.7565534575818,33.75326164351509,0.01748996245862316,0.07824603439259903,-0.4868060765444424,0.0,0.0,0.0,0.0,1177.0,100.0,1.0,0.08496176720475786,21.62748010458598,2.0121129979777466e-05,0.9849598748920793,1.1274237990863296e-09,,,,,,,,,,,,0.16018485395704946,0.025659187437241264,1173.0,3.468201741744075e-08,,1.026334920087922,0.14688193808324196,0.021574303735089326,1173.0,4.3575351670991014e-07,,1.0220500175102187,numeric
sW_100_av,1177.0,1177.0,0.0,0.0,100.0,0.20842438177852693,0.21659043431282,0.04398155287559438,0.0019343769933487045,0.0012819831816179652,21.10192315327554,0.045954816043377,0.326297730207443,0.28034291416406604,0.05495075970888172,0.112757921903228,0.1510403361001724,0.193022866176364,0.239113632597854,0.250844210386276,0.2528950089958592,0.27062441309293084,0.046090766421490015,0.10665788831128437,-1.4981120327603836,2.6913408480585614,0.0,0.0,0.0,0.0,1177.0,100.0,77.0,6.5420560747663545,327.5238159343623,7.570194255814062e-72,0.8661065305849039,1.5109025904980026e-30,,,,,,,,,,,,-0.24216347324467521,0.05864314777392453,1173.0,4.081720138992166e-17,,1.0622964050617447,-0.23570261588318409,0.055555723134175825,1173.0,2.850164002809932e-16,,1.058823717285407,numeric
sW_1m_av,1177.0,1177.0,0.0,0.0,100.0,0.18884292053384075,0.197161203945037,0.03987966191368231,0.0015903874343496031,0.001162420435825967,21.11790148179574,0.039740602712377,0.313479423522949,0.273738820810572,0.0495528243793788,0.1004623770713808,0.1364340335130688,0.175531888008118,0.216135043193722,0.2267645165324214,0.2281779030377876,0.2416932425494268,0.040603155185604006,0.10366756024311825,-1.5206379262858933,2.9342926419167865,0.0,0.0,0.0,0.0,1177.0,100.0,79.0,6.711979609175871,339.3412081557339,2.0558570227122597e-74,0.8577123413901521,2.6080208158905496e-31,,,,,,,,,,,,-0.2368770349557567,0.05611072968943079,1173.0,2.0104841281735176e-16,,1.0594463052546075,-0.22506392964360367,0.05065377242662098,1173.0,6.175914491845786e-15,,1.0533564793911878,numeric
sW_289_av,1177.0,1177.0,0.0,0.0,100.0,0.2824987107930269,0.299989118209974,0.061695337941477094,0.003806314723713063,0.0017983081645373006,21.839157342802274,0.050127083556136,0.388574212789536,0.33844712923340003,0.06825874060392352,0.1417724112829306,0.1784515410661694,0.269719853997231,0.32313214806855,0.33294096518976063,0.3403414011001586,0.3570997929573055,0.05341229407131903,0.09009380736710841,-1.6388179292683607,2.3572436304176883,0.0,0.0,0.0,0.0,1177.0,100.0,139.0,11.809685641461343,347.4589461498963,3.550164685167365e-76,0.8164566068706862,1.3010346863209477e-34,,,,,,,,,,,,-0.22029385228026954,0.04852938135248122,1173.0,2.333909428566391e-14,,1.0510046031914932,-0.21236926051243504,0.045100702810598504,1173.0,1.986656592190756e-13,,1.0472308472143037,numeric
sW_28_av,1177.0,1177.0,0.0,0.0,100.0,0.14947577151859417,0.157223246991634,0.03221330423907464,0.0010376969699991843,0.0009389598947460604,21.550853300039623,0.027241999811094,0.292911291122437,0.26566929131134304,0.03492809642489952,0.0771119096875188,0.1098746678415384,0.143210843205452,0.169204549274799,0.17629863321781142,0.1776101250026402,0.20156832761518828,0.025993706069347006,0.08320238597395668,-1.490088021883669,3.764052941418335,0.0,0.0,0.0,0.0,1177.0,100.0,114.0,9.685641461342396,354.9086402943262,8.561857004233124e-78,0.8279705996438083,9.354144562932673e-34,,,,,,,,,,,,-0.20104659033696634,0.04041973148611997,1173.0,3.668546777699431e-12,,1.0421223036908822,-0.17411548129684357,0.030316200827231483,1173.0,1.9388779449606192e-09,,1.0312640067340448,numeric
sW_3m_av,1177.0,1177.0,0.0,0.0,100.0,0.2500918635024784,0.264613145589829,0.05322158159655205,0.0028325367476384478,0.0015513134040282762,21.280812918579663,0.048837758801409,0.362589865922928,0.313752107121519,0.061905451342463835,0.1322288638974696,0.1718079298734668,0.238102160394192,0.28827291727066,0.2922840899061394,0.2976819364780846,0.3112423362515189,0.05017075687646802,0.09531370120910666,-1.6363868467494025,2.583796746195792,0.0,0.0,0.0,0.0,1177.0,100.0,103.0,8.75106202209006,353.7921508064888,1.4962721138512318e-77,0.8243607488647222,4.984401628108089e-34,,,,,,,,,,,,-0.22841444150396287,0.05217315708756728,1173.0,2.3833784824456163e-15,,1.0550450300893066,-0.219344366503558,0.048111951116847185,1173.0,3.029925370469584e-14,,1.0505437075014197,numeric
sW_7_av,1177.0,1177.0,0.0,0.0,100.0,0.10553505551339463,0.105846904218197,0.03195871747179581,0.0010213596224420668,0.000931539148260889,30.28256091431114,0.011450621968046,0.243338391184807,0.231887769216761,0.02128905240689148,0.0527095730106038,0.0662356704682414,0.086274518483515,0.129007041454315,0.14306862056255346,0.15632309615612022,0.17773587593010456,0.04273252297079999,0.19849597421693008,-0.12237021850706319,0.7756414693123581,0.0,0.0,0.0,0.0,1177.0,100.0,16.0,1.3593882752761257,19.744496340444346,5.158662264148399e-05,0.9884688451486142,5.302194444558602e-08,,,,,,,,,,,,-0.1868272156493717,0.034904408507296834,1173.0,1.1281397443145104e-10,,1.036166788880789,-0.1491367815656115,0.022241779615748917,1173.0,2.8809461288833876e-07,,1.0227477296043679,numeric
t_2m_C_av,1177.0,1177.0,0.0,0.0,100.0,26.551178727923645,26.07297307794744,5.502919328275402,30.282121133507,0.16040020343538533,20.72570632236387,13.845199272308935,39.105133056640625,25.25993378433169,15.588218063566464,18.194350449421513,19.48845947265625,22.21456492343399,30.988721028083585,34.15422159830729,35.09913687667497,38.12015320085072,8.774156104649595,0.1649175600290027,0.07729154992139001,-0.8956960630404223,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,153.35350906821083,5.008510811472279e-34,0.9805155782578817,1.7521718609753598e-11,,,,,,,,,,,,0.07792456043682951,0.006072237119273094,1173.0,0.007583758937709484,,1.0061093344466743,0.18448064697110994,0.034033109106879296,1173.0,1.936739321317203e-10,,1.0352321693711601,numeric
t_300_av,1177.0,1177.0,0.0,0.0,100.0,-37.27238646831729,-37.638084411621094,2.0536153019356083,4.217335808344079,0.05985919337685891,-5.5097499691393415,-43.59548359417314,-30.740020751953125,12.855462842220014,-41.70537570569095,-40.206028715643505,-39.53608720926811,-38.70460571167497,-36.04627990722656,-34.46474761962891,-33.31002284529166,-31.904305294866923,2.6583258044484097,-0.03556246568102498,0.4524999334876593,0.2410440044443365,0.0,0.0,1177.0,100.0,0.0,0.0,17.0,1.4443500424808835,39.59969551215594,2.5178820224940756e-09,0.9799820920777682,1.1083693749317361e-11,,,,,,,,,,,,-0.042267269211162965,0.0017865220465689247,1173.0,0.14797577036536325,,1.0017897194197696,0.05496693823260754,0.003021364298667292,1173.0,0.059838290399736024,,1.0030305206054309,numeric
t_500_av,1177.0,1177.0,0.0,0.0,100.0,-9.946706859127286,-9.817184448242188,2.6511077718271148,7.02837241784213,0.077275024502943,-26.653120569190275,-15.333539323892772,-2.347038107893344,12.986501215999429,-14.735003865633061,-14.19815524981991,-14.013609077571092,-11.713036596798327,-7.894032796223958,-6.8717433923962865,-6.106802148754508,-3.5745814216581806,3.819003800574369,-0.1947768799111542,-0.031758280976100256,-0.5849033962981363,0.0,0.0,1177.0,100.0,0.0,0.0,0.0,0.0,34.676932706749334,2.9512074467055718e-08,0.975083350915364,2.29920064932706e-13,,,,,,,,,,,,-0.18057644660185299,0.03260785306735186,1173.0,4.686414728939054e-10,,1.0337069648236683,-0.07960900646314424,0.0063375939100489415,1173.0,0.006372745243457933,,1.0063780151802133,numeric
t_700_av,1177.0,1177.0,0.0,0.0,100.0,8.312776677642267,8.85491943359375,2.7657805795076196,7.649542213981503,0.08061753064980746,33.271440900684354,0.242111206054688,16.258270263671875,16.016159057617188,2.8548606308655238,3.907637849357082,4.171863088645055,6.451505849740312,10.126512799944196,11.318627319335938,12.16146295462788,15.726715494791668,3.6750069502038842,0.22167950391790772,-0.17672714021959857,-0.2927784190465639,0.0,0.0,0.0,0.0,1177.0,100.0,14.0,1.1894647408666101,11.652957364345252,0.002948441120078095,0.9641757215537767,1.9478995481101818e-16,,,,,,,,,,,,-0.21372927956489157,0.04568020494332758,1173.0,1.3838349193788188e-13,,1.047866768749793,-0.12249078683498553,0.015003992859453865,1173.0,2.5927063959811515e-05,,1.015232541807972,numeric
t_850_av,1177.0,1177.0,0.0,0.0,100.0,19.905843392074285,20.05437528170072,3.7714584537242333,14.223898868167986,0.1099312323401001,18.946489126031597,7.835930343877093,28.252970377604168,20.417040033727076,11.120637889771084,13.74824517627026,14.54010568349787,17.145416259765625,23.19020083141844,24.547634887695313,25.201018366346705,26.80275655110677,6.044784571652816,0.1498622063470052,-0.3090374272323678,-0.5947191439614996,0.0,0.0,0.0,0.0,1177.0,100.0,2.0,0.16992353440951571,54.334441028216844,1.590105874609722e-12,0.9801542049644916,1.2837357778427421e-11,,,,,,,,,,,,-0.05085868196422856,0.0025866055311385477,1173.0,0.08166023770899634,,1.0025933134099487,-0.02348166523245358,0.0005513886020890193,1173.0,0.4216979565923876,,1.0005516927992104,numeric
t_950_av,1177.0,1177.0,0.0,0.0,100.0,26.03041454876163,26.49676513671875,4.78492679225348,22.895524407225178,0.13947201205681078,18.382061427758238,13.907501952206331,36.862019856770836,22.954517904564504,15.627521256671807,17.844601491813226,19.172037375621294,22.43127240531633,29.860352985240098,31.726134948932216,33.26170654296875,34.631003660303875,7.429080579923767,0.142070179009303,-0.29091887916708215,-0.7668462589457024,0.0,0.0,0.0,0.0,1177.0,100.0,0.0,0.0,99.11514225696965,3.0020665976257846e-22,0.976901312002199,9.087302508112869e-13,,,,,,,,,,,,0.04605810587367065,0.002121349116670255,1173.0,0.11488690473301845,,1.0021258588053692,0.09532605005365953,0.009087055818832802,1173.0,0.001080062846678228,,1.0091703876432272,numeric
vwv_300_av,1177.0,1177.0,0.0,0.0,100.0,0.028805267385397345,0.016317697812576,0.1160292762498705,0.013462792947068763,0.0033820447665498343,402.8057601322279,-0.275891836977475,0.824162543939268,1.1000543809167431,-0.19590212487421596,-0.1212162789004014,-0.08408846760316639,-0.034972782158592,0.072321255819671,0.1485011535421506,0.21298731729049986,0.5122673208802238,0.10729403797826301,2.8727824047619537,1.9340667600503831,8.600253980541476,0.0,0.0,498.0,42.31096006796942,679.0,57.68903993203058,55.0,4.672897196261682,538.1264284043195,1.4038825919554431e-117,0.869922723631439,3.455908807611758e-30,,,,,,,,,,,,-0.05070119266316355,0.0025706109374672294,1173.0,0.08261077020031671,,1.0025772360085392,-0.06397344918249567,0.004092602200305356,1173.0,0.028456079466349076,,1.004109420423372,numeric
vwv_500_av,1177.0,1177.0,0.0,0.0,100.0,-0.0012868364829813135,-0.011718129146075,0.1081795394629908,0.011702812758424785,0.0031532390540873314,-8406.626707719919,-0.380183816041075,0.911270600930008,1.2914544169710829,-0.21604813193507427,-0.13250203308950562,-0.0966651759018834,-0.050827533793968,0.026619119794981,0.07968515325680602,0.158011068224612,0.4655303808755042,0.077446653588949,-3.1991626379237306,2.6227775965787883,14.775907517874337,0.0,0.0,687.0,58.36873406966865,490.0,41.63126593033135,97.0,8.241291418861513,738.6853467156307,3.949253660004547e-161,0.7901117337772205,2.017836168382736e-36,,,,,,,,,,,,-0.13222959692753405,0.017484666303618123,1173.0,5.522800619540543e-06,,1.0177958202828632,-0.12492990258769404,0.015607480560570722,1173.0,1.7787488848062407e-05,,1.0158549361686113,numeric
